epoch,best
0,0.32536990937843463
1,0.32536990937843463
2,0.15781132229754696
3,0.15781132229754696
4,0.15781132229754696
5,0.15781132229754696
6,0.15781132229754696
7,0.15781132229754696
8,0.15781132229754696
9,0.15781132229754696
10,0.02055789001433818
11,0.02055789001433818
12,0.02055789001433818
13,0.02055789001433818
14,0.02055789001433818
15,0.02055789001433818
16,0.02055789001433818
17,0.02055789001433818
18,0.02055789001433818
19,0.02055789001433818
20,0.02055789001433818
21,0.02055789001433818
22,0.02055789001433818
23,0.02055789001433818
24,0.02055789001433818
25,0.02055789001433818
26,0.02055789001433818
27,0.02055789001433818
28,0.02055789001433818
29,0.02055789001433818
30,0.02055789001433818
