epoch,best
0,0.019498505545191305
1,0.019498505545191305
2,0.019498505545191305
3,0.019498505545191305
4,0.019498505545191305
5,0.019498505545191305
6,0.019498505545191305
7,0.019498505545191305
8,0.019498505545191305
9,0.019498505545191305
10,0.019498505545191305
11,0.019498505545191305
12,0.019498505545191305
13,0.019498505545191305
14,0.019498505545191305
15,0.019498505545191305
16,0.019498505545191305
17,0.019498505545191305
18,0.019498505545191305
19,0.019498505545191305
20,0.019498505545191305
21,0.019498505545191305
22,0.019498505545191305
23,0.019498505545191305
24,0.019498505545191305
25,0.019498505545191305
26,0.019498505545191305
27,0.019498505545191305
28,0.019498505545191305
29,0.019498505545191305
30,0.019498505545191305
31,0.019498505545191305
32,0.019498505545191305
33,0.019498505545191305
34,0.019498505545191305
35,0.019498505545191305
36,0.019498505545191305
37,0.019498505545191305
38,0.019498505545191305
39,0.019498505545191305
40,0.019498505545191305
41,0.019498505545191305
42,0.019498505545191305
43,0.019498505545191305
44,0.019498505545191305
45,0.019498505545191305
46,0.019498505545191305
47,0.019498505545191305
48,0.019498505545191305
49,0.019498505545191305
50,0.019498505545191305
51,0.019498505545191305
52,0.019498505545191305
53,0.019498505545191305
54,0.019498505545191305
55,0.019498505545191305
56,0.019498505545191305
57,0.019498505545191305
58,0.019498505545191305
59,0.019498505545191305
60,0.019498505545191305
61,0.019498505545191305
62,0.019498505545191305
63,0.019498505545191305
64,0.019498505545191305
65,0.019498505545191305
66,0.019498505545191305
67,0.019498505545191305
68,0.019498505545191305
69,0.019498505545191305
70,0.019498505545191305
71,0.019498505545191305
72,0.019498505545191305
73,0.019498505545191305
74,0.019498505545191305
75,0.019498505545191305
76,0.019498505545191305
77,0.019498505545191305
78,0.019498505545191305
79,0.019498505545191305
80,0.019498505545191305
81,0.019498505545191305
82,0.019498505545191305
83,0.019498505545191305
84,0.019498505545191305
85,0.019498505545191305
86,0.019498505545191305
87,0.019498505545191305
88,0.019498505545191305
89,0.019498505545191305
90,0.019498505545191305
91,0.019498505545191305
92,0.019498505545191305
93,0.019498505545191305
94,0.019498505545191305
95,0.019498505545191305
96,0.019498505545191305
97,0.019498505545191305
98,0.019498505545191305
99,0.019498505545191305
100,0.019498505545191305
101,0.019498505545191305
102,0.019498505545191305
103,0.019498505545191305
104,0.019498505545191305
105,0.019498505545191305
106,0.019498505545191305
107,0.019498505545191305
108,0.019498505545191305
109,0.019498505545191305
110,0.019498505545191305
111,0.019498505545191305
112,0.019498505545191305
113,0.019498505545191305
114,0.019498505545191305
115,0.019498505545191305
116,0.019498505545191305
117,0.019498505545191305
118,0.019498505545191305
119,0.019498505545191305
120,0.019498505545191305
