epoch,best
0,0.15879731536106387
1,0.02258822188707377
2,0.008732503204811767
3,0.008732503204811767
4,0.008732503204811767
5,0.008732503204811767
6,0.008732503204811767
7,0.008732503204811767
8,0.008732503204811767
9,0.008732503204811767
10,0.008732503204811767
11,0.008732503204811767
12,0.008732503204811767
13,0.008732503204811767
14,0.008732503204811767
15,0.008732503204811767
16,0.008732503204811767
17,0.008732503204811767
18,0.008732503204811767
19,0.008732503204811767
20,0.008732503204811767
21,0.008732503204811767
22,0.008732503204811767
23,0.008732503204811767
24,0.008732503204811767
25,0.008732503204811767
26,0.008732503204811767
27,0.008732503204811767
28,0.008732503204811767
29,0.008732503204811767
30,0.008732503204811767
31,0.008732503204811767
32,0.008732503204811767
33,0.008732503204811767
34,0.008732503204811767
35,0.008732503204811767
36,0.008732503204811767
37,0.008732503204811767
38,0.008732503204811767
39,0.008732503204811767
40,0.008732503204811767
41,0.008732503204811767
42,0.008732503204811767
43,0.008732503204811767
44,0.008732503204811767
45,0.008732503204811767
46,0.008732503204811767
47,0.008732503204811767
48,0.008732503204811767
49,0.008732503204811767
50,0.008732503204811767
51,0.008732503204811767
52,0.008732503204811767
53,0.008732503204811767
54,0.008732503204811767
55,0.008732503204811767
56,0.008732503204811767
57,0.008732503204811767
58,0.008732503204811767
59,0.008732503204811767
60,0.008732503204811767
61,0.008732503204811767
62,0.008732503204811767
63,0.008732503204811767
64,0.008732503204811767
65,0.008732503204811767
66,0.008732503204811767
67,0.008732503204811767
68,0.008732503204811767
69,0.008732503204811767
70,0.008732503204811767
71,0.008732503204811767
72,0.008732503204811767
73,0.008732503204811767
74,0.008732503204811767
75,0.008732503204811767
76,0.008732503204811767
77,0.008732503204811767
78,0.008732503204811767
79,0.008732503204811767
80,0.008732503204811767
81,0.008732503204811767
82,0.008732503204811767
83,0.008732503204811767
84,0.008732503204811767
85,0.008732503204811767
86,0.008732503204811767
87,0.008732503204811767
88,0.008732503204811767
89,0.008732503204811767
90,0.008732503204811767
91,0.008732503204811767
92,0.008732503204811767
93,0.008732503204811767
94,0.008732503204811767
95,0.008732503204811767
96,0.008732503204811767
97,0.008732503204811767
98,0.008732503204811767
99,0.008732503204811767
100,0.008732503204811767
101,0.008732503204811767
102,0.008732503204811767
103,0.008732503204811767
104,0.008732503204811767
105,0.008732503204811767
106,0.008732503204811767
107,0.008732503204811767
108,0.008732503204811767
109,0.008732503204811767
110,0.008732503204811767
111,0.008732503204811767
112,0.008732503204811767
113,0.008732503204811767
114,0.008732503204811767
115,0.008732503204811767
116,0.008732503204811767
117,0.008732503204811767
118,0.008732503204811767
119,0.008732503204811767
120,0.008732503204811767
