epoch,best
0,0.24519521573600708
1,0.24519521573600708
2,0.14601500046181015
3,0.14601500046181015
4,0.14601500046181015
5,0.14601500046181015
6,0.14601500046181015
7,0.14601500046181015
8,0.14601500046181015
9,0.14601500046181015
10,0.14601500046181015
11,0.14601500046181015
12,0.14601500046181015
13,0.14601500046181015
14,0.14601500046181015
15,0.14601500046181015
16,0.14601500046181015
17,0.14601500046181015
18,0.14601500046181015
19,0.14601500046181015
20,0.14601500046181015
21,0.14601500046181015
22,0.14601500046181015
23,0.14601500046181015
