epoch,best
0,0.1376360373170313
1,0.1376360373170313
2,0.1376360373170313
3,0.023604514204307276
4,0.023604514204307276
5,0.02017176970302024
6,0.02017176970302024
7,0.02017176970302024
8,0.005012009155804452
9,0.00445762279225187
10,0.004457622791601295
11,0.00423530215811939
12,0.004228098808778995
13,0.004228098808778995
14,0.004228098127345781
15,0.00422254024443813
16,0.004222540243118786
17,0.004222540243118786
18,0.004222540243118786
19,0.004179832471880173
20,0.004179832471880173
21,0.004179832471880173
22,0.004179470166214977
23,0.003915889231272105
24,0.003896643527626479
25,0.003896643527626479
26,0.003896383357462776
27,0.003896383357462776
28,0.0038963832229748398
29,0.0038963832229748398
30,0.0038963832229748398
31,0.0038508728969667725
32,0.003850872838285895
33,0.003850872838285895
34,0.003850872838285895
35,0.003850093175983448
36,0.0038500930814554884
37,0.0038500781987266543
38,0.0038500781987266543
39,0.0038500781987266543
40,0.0038500781987266543
41,0.0038500781987266543
42,0.0038500781987266543
43,0.003850078021614024
44,0.003850059271864754
45,0.003850059271864754
46,0.003850059271864754
47,0.003850059271864754
48,0.003850058073547639
49,0.003850058073547639
50,0.003850058073547639
51,0.003850058073547639
