epoch,best
0,0.11845860943274222
1,0.11224489132113223
2,0.11224489132113223
3,0.0627570883647996
4,0.0627570883647996
5,0.0406114423231498
6,0.0406114423231498
7,0.0406114423231498
8,0.0406114423231498
9,0.0406114423231498
10,0.0406114423231498
11,0.0406114423231498
12,0.0406114423231498
13,0.0406114423231498
14,0.0406114423231498
15,0.0406114423231498
16,0.0406114423231498
17,0.0406114423231498
18,0.0406114423231498
19,0.0406114423231498
20,0.0406114423231498
21,0.0406114423231498
22,0.0406114423231498
23,0.0406114423231498
24,0.0406114423231498
25,0.0406114423231498
26,0.0406114423231498
