epoch,best
0,0.012571261718036443
1,0.012571261718036443
2,0.012571261718036443
3,0.012571261718036443
4,0.012571261718036443
5,0.012571261718036443
6,0.012546322815471264
7,0.012546322815471264
8,0.012546322815471264
9,0.012546322815471264
10,0.012546322815471264
11,0.012546322815471264
12,0.012546322815471264
13,0.012546322815471264
14,0.012546322815471264
15,0.012546322815471264
16,0.012546322815471264
17,0.012546322815471264
18,0.012546322815471264
19,0.012546322815471264
20,0.012544265188317819
21,0.012544265188317819
22,0.012544144515835418
23,0.012544144515835418
24,0.012544144515835418
25,0.012544144515835418
26,0.012544144515835418
27,0.012544144515835418
28,0.012544144515835418
29,0.012544144515835418
30,0.012544144515835418
31,0.012544144515835418
32,0.012544144515835418
33,0.012544144515835418
34,0.012544144515835418
35,0.012544144515835418
36,0.012544143998405265
37,0.012544143998405265
38,0.012544143998405265
39,0.012544143772280539
40,0.012544143772280539
41,0.012544143772280539
