epoch,best
0,0.39751475502276384
1,0.015660032779422985
2,0.015660032779422985
3,0.015660032779422985
4,0.015660032779422985
5,0.015660032779422985
6,0.015660032779422985
7,0.015660032779338008
8,0.015660032779338008
9,0.015660032779338008
10,0.015660032779338008
11,0.015660032779338008
12,0.015660032779338008
13,0.015605120825708021
14,0.015605120825708021
15,0.015605120825708021
16,0.015605120825708021
17,0.015605120825708021
18,0.01540307424398936
19,0.01540307424398936
20,0.01540307424398936
21,0.01539867311079241
22,0.01539867311079241
23,0.01539867311079241
24,0.01539867311079241
25,0.01539867311079241
26,0.01539867311079241
27,0.01539867311079241
28,0.01539853190501901
29,0.01539853190501901
30,0.01539853190501901
31,0.01539853190501901
32,0.01539853190501901
33,0.01539853190501901
34,0.015326217642174083
35,0.01532621727414772
36,0.01532621727414772
37,0.01532621727414772
38,0.015326160190644814
39,0.015326160190644814
40,0.015326160190644814
41,0.015326160190644814
42,0.015326160190644814
43,0.015326139532704106
44,0.015326139532704106
45,0.015308539279472457
46,0.015308539279472457
47,0.015283648591009029
48,0.015283648591009029
49,0.015283648591009029
50,0.015243825869579604
51,0.015243825869579604
52,0.015243825869579604
53,0.015243825869579604
54,0.015243825869579604
55,0.015243825869579604
56,0.015243825869579604
57,0.015243825869546021
58,0.015232337730168166
59,0.015232337729878172
60,0.015231641780163743
61,0.015231641780163743
62,0.015231641780163743
63,0.015231641780163743
64,0.015231641780163743
65,0.015231641780163743
66,0.015231641780163743
67,0.015231641605859686
68,0.015231641605859686
69,0.01521636723004717
70,0.01521636723004717
71,0.01521636723004717
72,0.01521636723004717
73,0.015077399156339948
74,0.015077399156339948
75,0.015077399156339948
76,0.015077399156339948
77,0.015077399156339948
78,0.015077399156339948
79,0.01507739915626255
80,0.01507739915626255
81,0.015077030573741535
82,0.015077030573741535
83,0.015077030573741535
84,0.015077030571707409
85,0.015077030571707409
86,0.015077030571707409
87,0.015077030571707409
88,0.015077030571707409
89,0.015077030571707409
90,0.015077030571707409
91,0.015077030571707409
92,0.015077030571707409
93,0.015077030571707409
